Siena,63,Rider,52
Northern Colorado,90,Southern Utah,80
South Carolina Upstate,62,North Florida,78
New Mexico State,68,Seattle,60
Santa Clara,61,San Francisco,74
Rider,52,Siena,63
Seattle,60,New Mexico State,68
Belmont,82,Tennessee-Martin,72
Stanford,57,Arizona,71
Arkansas State,64,Texas-Arlington,91
Tennessee-Martin,72,Belmont,82
St. Francis (NY),59,Wagner,83
Southern Utah,80,Northern Colorado,90
Arizona,71,Stanford,57
Wagner,83,St. Francis (NY),59
Charlotte,103,Marshall,95
Robert Morris,59,Central Connecticut State,45
Chicago State,65,Grand Canyon,90
Marshall,95,Charlotte,103
UC-Davis,58,UC-Riverside,55
University of California,75,Arizona State,70
Central Connecticut State,45,Robert Morris,59
UC-Riverside,55,UC-Davis,58
East Tennessee State,65,Mercer,63
Nebraska-Omaha,69,Denver,55
Eastern Kentucky,91,Jacksonville State,88
Mercer,63,East Tennessee State,65
Cincinnati,76,Memphis,72
Grand Canyon,90,Chicago State,65
Denver,55,Nebraska-Omaha,69
Memphis,72,Cincinnati,76
Arizona State,70,University of California,75
Kentucky,80,Arkansas,66
Arkansas,66,Kentucky,80
Southern Illinois-Edwardsville,86,Austin Peay,90
Austin Peay,90,Southern Illinois-Edwardsville,86
Rice,70,Alabama-Birmingham,82
Alabama-Birmingham,82,Rice,70
Georgia State,67,Appalachian State,76
Appalachian State,76,Georgia State,67
Texas-Rio Grande Valley,58,Cal State Bakersfield,77
Cal State Bakersfield,77,Texas-Rio Grande Valley,58
Cal State Northridge,76,Cal Poly,74
Cal Poly,74,Cal State Northridge,76
Vermont,61,Binghamton,52
Binghamton,52,Vermont,61
Saint Francis (PA),71,Bryant,65
Bryant,65,Saint Francis (PA),71
New Hampshire,78,Massachusetts-Lowell,76
Massachusetts-Lowell,76,New Hampshire,78
North Texas,64,Middle Tennessee,86
Middle Tennessee,86,North Texas,64
Monmouth,71,Manhattan,78
Manhattan,78,Monmouth,71
Maryland-Baltimore County,87,Hartford,98
Hartford,98,Maryland-Baltimore County,87
Montana State,85,Eastern Washington,71
Eastern Washington,71,Montana State,85
Tennessee Tech,74,Morehead State,81
Morehead State,81,Tennessee Tech,74
Utah Valley,90,Missouri-Kansas City,79
Missouri-Kansas City,79,Utah Valley,90
Montana,58,Idaho,63
Idaho,63,Montana,58
Loyola Marymount,80,Brigham Young,91
Drexel,45,James Madison,68
North Dakota State,74,IPFW,79
Florida Gulf Coast,79,Kennesaw State,74
James Madison,68,Drexel,45
Fairleigh Dickinson,101,Long Island University,95
Jacksonville State,88,Eastern Kentucky,91
IPFW,79,North Dakota State,74
Long Island University,95,Fairleigh Dickinson,101
Louisiana-Monroe,85,Troy,74
South Alabama,82,Louisiana-Lafayette,92
Brigham Young,91,Loyola Marymount,80
Troy,74,Louisiana-Monroe,85
Lipscomb,92,Stetson,87
Kennesaw State,74,Florida Gulf Coast,79
Louisiana-Lafayette,92,South Alabama,82
Stetson,87,Lipscomb,92
Toledo,49,Northern Illinois,58
Illinois-Chicago,69,Northern Kentucky,82
Northern Illinois,58,Toledo,49
Canisius,70,Niagara,61
Niagara,61,Canisius,70
Valparaiso,62,Wright State,73
Wright State,73,Valparaiso,62
Stony Brook,69,Albany (NY),63
Northern Kentucky,82,Illinois-Chicago,69
Albany (NY),63,Stony Brook,69
George Mason,75,Duquesne,86
George Washington,62,Rhode Island,58
Duquesne,86,George Mason,75
Brown,66,Yale,90
Yale,90,Brown,66
Fairfield,88,Marist,76
Marist,76,Fairfield,88
Saint Peter's,58,Iona,64
Rhode Island,58,George Washington,62
Iona,64,Saint Peter's,58
Northeastern,72,Towson,79
North Carolina State,78,Duke,88
Duke,88,North Carolina State,78
Northern Colorado,84,Northern Arizona,79
Northern Arizona,79,Northern Colorado,84
Towson,79,Northeastern,72
Presbyterian,55,North Carolina-Asheville,67
Nicholls State,83,Central Arkansas,94
Central Arkansas,94,Nicholls State,83
Nevada-Las Vegas,63,Nevada,65
North Carolina-Asheville,67,Presbyterian,55
South Carolina State,74,Norfolk State,87
Norfolk State,87,South Carolina State,74
Boston College,49,Notre Dame,76
Brigham Young,65,Pepperdine,71
Pacific,61,Gonzaga,71
Gonzaga,71,Pacific,61
Prairie View,44,Arkansas-Pine Bluff,45
Arkansas-Pine Bluff,45,Prairie View,44
Pepperdine,71,Brigham Young,65
UCLA,72,Oregon,86
Old Dominion,75,Marshall,78
Marshall,78,Old Dominion,75
Notre Dame,76,Boston College,49
Oregon,86,UCLA,72
Oral Roberts,79,Nebraska-Omaha,85
Nebraska-Omaha,85,Oral Roberts,79
Nevada,65,Nevada-Las Vegas,63
Middle Tennessee,87,Rice,73
Michigan State,74,Maryland,65
Maryland,65,Michigan State,74
Milwaukee,83,Detroit Mercy,80
Detroit Mercy,80,Milwaukee,83
Rice,73,Middle Tennessee,87
Wake Forest,63,Miami (FL),77
Saint Louis,86,Massachusetts,75
Massachusetts,75,Saint Louis,86
Maryland-Eastern Shore,74,Bethune-Cookman,72
Miami (FL),77,Wake Forest,63
Northwestern State,74,McNeese State,75
McNeese State,75,Northwestern State,74
Illinois,76,Minnesota,71
Murray State,70,Southern Illinois-Edwardsville,54
Montana State,70,Idaho,68
Idaho,68,Montana State,70
Nebraska,68,Michigan,81
Michigan,81,Nebraska,68
Southern Illinois-Edwardsville,54,Murray State,70
Montana,74,Eastern Washington,69
Mississippi State,83,Mississippi,77
Mississippi,77,Mississippi State,83
Minnesota,71,Illinois,76
Eastern Washington,69,Montana,74
Missouri-Kansas City,78,Grand Canyon,85
Grand Canyon,85,Missouri-Kansas City,78
Portland State,81,Sacramento State,63
Mississippi Valley State,60,Texas Southern,75
Texas-San Antonio,71,Florida Atlantic,86
Florida Atlantic,86,Texas-San Antonio,71
Texas State,78,Arkansas State,68
Arkansas State,68,Texas State,78
Texas Southern,75,Mississippi Valley State,60
Texas-El Paso,69,Florida International,79
Texas-Arlington,62,Arkansas-Little Rock,68
Arkansas-Little Rock,68,Texas-Arlington,62
Texas A&M-Corpus Christi,97,New Orleans,76
Florida International,79,Texas-El Paso,69
Texas Christian,60,Iowa State,73
Iowa State,73,Texas Christian,60
Texas Tech,76,West Virginia,80
Boise State,81,Wyoming,71
Wichita State,88,Bradley,54
Bradley,54,Wichita State,88
Xavier,84,Seton Hall,76
Seton Hall,76,Xavier,84
Wyoming,71,Boise State,81
Western Michigan,91,Buffalo,71
Washington State,70,Colorado,75
Colorado,75,Washington State,70
West Virginia,80,Texas Tech,76
Buffalo,71,Western Michigan,91
Western Illinois,52,North Dakota State,65
North Dakota State,65,Western Illinois,52
New Orleans,76,Texas A&M-Corpus Christi,97
Jacksonville,77,South Carolina Upstate,68
Texas-Rio Grande Valley,59,Seattle,70
Seattle,70,Texas-Rio Grande Valley,59
South Dakota State,79,South Dakota,75
South Dakota,75,South Dakota State,79
South Carolina Upstate,68,Jacksonville,77
San Jose State,64,New Mexico,83
Saint Mary's (CA),89,Portland,74
Portland,74,Saint Mary's (CA),89
Sacramento State,63,Portland State,81
New Mexico,83,San Jose State,64
Utah State,55,San Diego State,70
San Diego State,70,Utah State,55
Alabama State,69,Southern,73
South Carolina,69,Tennessee,78
Stephen F. Austin,76,Sam Houston State,64
Sam Houston State,64,Stephen F. Austin,76
Texas A&M,66,Missouri,53
Missouri,53,Texas A&M,66
Tennessee,78,South Carolina,69
Stanford,75,Arizona State,73
Southern Mississippi,59,Louisiana Tech,70
Louisiana Tech,70,Southern Mississippi,59
Southern,73,Alabama State,69
Arizona State,73,Stanford,75
Southern Utah,72,North Dakota,88
North Dakota,88,Southern Utah,72
Western Kentucky,71,Charlotte,88
Charlotte,88,Western Kentucky,71
Coastal Carolina,78,Charleston Southern,63
College of Charleston,59,Delaware,58
Utah Valley,82,Chicago State,76
Chicago State,76,Utah Valley,82
Charleston Southern,63,Coastal Carolina,78
Central Connecticut State,64,Saint Francis (PA),79
UC-Santa Barbara,74,Cal State Northridge,61
Cal State Northridge,61,UC-Santa Barbara,74
Ohio,49,Central Michigan,72
Central Michigan,72,Ohio,49
Saint Francis (PA),79,Central Connecticut State,64
Delaware,58,College of Charleston,59
East Tennessee State,101,Citadel,92
Citadel,92,East Tennessee State,101
Harvard,50,Dartmouth,63
Ball State,88,Eastern Michigan,87
Tennessee Tech,89,Eastern Kentucky,83
Eastern Kentucky,83,Tennessee Tech,89
Dartmouth,63,Harvard,50
Columbia,79,Cornell,68
Georgetown,62,Connecticut,68
Connecticut,68,Georgetown,62
Creighton,72,Butler,64
Butler,64,Creighton,72
Cornell,68,Columbia,79
Long Beach State,72,UC-Riverside,74
Alcorn State,63,Alabama A&M,58
Alabama A&M,58,Alcorn State,63
North Texas,57,Alabama-Birmingham,78
Baylor,72,Oklahoma,82
Eastern Illinois,87,Austin Peay,86
Austin Peay,86,Eastern Illinois,87
Alabama-Birmingham,78,North Texas,57
Akron,75,Miami (OH),46
Fresno State,56,Air Force,55
Air Force,55,Fresno State,56
Louisiana State,72,Alabama,70
Alabama,70,Louisiana State,72
Miami (OH),46,Akron,75
Oklahoma,82,Baylor,72
Cal State Fullerton,75,Cal Poly,83
Cal Poly,83,Cal State Fullerton,75
New Mexico State,68,Cal State Bakersfield,67
UC-Riverside,74,Long Beach State,72
University of California,74,Arizona,73
Arizona,73,University of California,74
Cal State Bakersfield,67,New Mexico State,68
Bowling Green State,59,Kent State,62
Bucknell,74,Boston University,71
Boston University,71,Bucknell,74
Robert Morris,65,Bryant,54
Bryant,54,Robert Morris,65
Kent State,62,Bowling Green State,59
Eastern Michigan,87,Ball State,88
Stetson,84,Kennesaw State,79
Kennesaw State,79,Stetson,84
Oklahoma State,73,Kansas State,89
Houston Baptist,92,Lamar,79
Vanderbilt,57,Kentucky,76
Kentucky,76,Vanderbilt,57
Kansas State,89,Oklahoma State,73
Grambling,45,Jackson State,60
IUPUI,84,IPFW,82
IPFW,82,IUPUI,84
Texas,67,Kansas,76
Kansas,76,Texas,67
Jackson State,60,Grambling,45
Lamar,79,Houston Baptist,92
Loyola (IL),68,Drake,63
Drake,63,Loyola (IL),68
South Alabama,68,Louisiana-Monroe,100
Bethune-Cookman,72,Maryland-Eastern Shore,74
San Diego,63,Loyola Marymount,67
Loyola Marymount,67,San Diego,63
Louisiana-Monroe,100,South Alabama,68
Long Island University,49,St. Francis (NY),64
Liberty,69,High Point,67
High Point,67,Liberty,69
Troy,65,Louisiana-Lafayette,88
Louisiana-Lafayette,88,Troy,65
St. Francis (NY),64,Long Island University,49
Northwestern,57,Indiana,89
Georgia,76,Arkansas,73
Arkansas,73,Georgia,76
Wofford,62,Furman,63
Green Bay,95,Oakland,111
Louisville,75,Georgia Tech,71
Georgia Tech,71,Louisville,75
Furman,63,Wofford,62
Auburn,63,Florida,95
James Madison,82,Elon,64
Elon,64,James Madison,82
Pittsburgh,74,Florida State,72
Florida State,72,Pittsburgh,74
Florida,95,Auburn,63
Oakland,111,Green Bay,95
Northern Iowa,67,Illinois State,76
Illinois State,76,Northern Iowa,67
Weber State,68,Idaho State,69
Indiana,89,Northwestern,57
Incarnate Word,74,Abilene Christian,60
Abilene Christian,60,Incarnate Word,74
Idaho State,69,Weber State,68
UC-Davis,62,Hawaii,78
Savannah State,52,Hampton,75
Hampton,75,Savannah State,52
South Florida,71,Houston,62
Houston,62,South Florida,71
Hawaii,78,UC-Davis,62
Southeast Missouri State,68,Tennessee-Martin,60
Tennessee-Martin,60,Southeast Missouri State,68
Rider,75,Quinnipiac,52
Radford,69,Gardner-Webb,59
Quinnipiac,52,Rider,75
Temple,89,Southern Methodist,80
Central Florida,60,Tulsa,75
Southern Methodist,80,Temple,89
Marquette,78,St. John's (NY),73
St. John's (NY),73,Marquette,78
Northern Kentucky,46,Valparaiso,71
Valparaiso,71,Northern Kentucky,46
Samford,78,North Carolina-Greensboro,86
North Florida,94,NJIT,80
North Carolina-Greensboro,86,Samford,78
Gardner-Webb,59,Radford,69
Oregon State,85,Southern California,70
Southern California,70,Oregon State,85
Tulsa,75,Central Florida,60
Washington,75,Utah,80
Mercer,80,Western Carolina,86
Utah,80,Washington,75
Sacred Heart,67,Wagner,58
Wagner,58,Sacred Heart,67
Cleveland State,55,Youngstown State,70
Youngstown State,70,Cleveland State,55
Wright State,80,Illinois-Chicago,66
Western Carolina,86,Mercer,80
Illinois-Chicago,66,Wright State,80
Villanova,76,Providence,82
Syracuse,65,Virginia,73
Providence,82,Villanova,76
Maryland-Baltimore County,72,Vermont,79
Vermont,79,Maryland-Baltimore County,72
North Carolina,75,Virginia Tech,70
Virginia Tech,70,North Carolina,75
Virginia Commonwealth,84,St. Bonaventure,76
Virginia,73,Syracuse,65
St. Bonaventure,76,Virginia Commonwealth,84
Mount St. Mary's,87,Fairleigh Dickinson,72
Dayton,64,Fordham,50
Fairleigh Dickinson,72,Mount St. Mary's,87
Fairfield,98,Iona,91
Iona,91,Fairfield,98
Evansville,65,Indiana State,82
Indiana State,82,Evansville,65
William & Mary,63,Hofstra,91
Fordham,50,Dayton,64
Hofstra,91,William & Mary,63
Siena,99,Canisius,78
Cincinnati,97,Tulane,75
Canisius,78,Siena,99
Belmont,103,Tennessee State,95
Tennessee State,95,Belmont,103
Drexel,71,North Carolina-Wilmington,77
North Carolina-Wilmington,77,Drexel,71
Holy Cross,61,Colgate,76
Tulane,75,Cincinnati,97
Colgate,76,Holy Cross,61
Iowa,83,Purdue,71
Marist,72,Monmouth,83
Monmouth,83,Marist,72
Southern Illinois,80,Missouri State,65
Memphis,83,East Carolina,84
Missouri State,65,Southern Illinois,80
New Hampshire,84,Hartford,71
NJIT,80,North Florida,94
Hartford,71,New Hampshire,84
Jacksonville State,78,Morehead State,74
Morehead State,74,Jacksonville State,78
Florida Gulf Coast,75,Lipscomb,91
Lipscomb,91,Florida Gulf Coast,75
Saint Joseph's,69,La Salle,48
Purdue,71,Iowa,83
La Salle,48,Saint Joseph's,69
Massachusetts-Lowell,57,Binghamton,64
East Carolina,84,Memphis,83
Binghamton,64,Massachusetts-Lowell,57
Longwood,68,Winthrop,82
Winthrop,82,Longwood,68
Iowa State,85,Kansas,72
Kansas,72,Iowa State,85
South Carolina State,67,Hampton,62
Incarnate Word,76,McNeese State,79
Milwaukee,79,Oakland,82
Oakland,82,Milwaukee,79
Miami (FL),80,Duke,69
McNeese State,79,Incarnate Word,76
Duke,69,Miami (FL),80
Georgia Southern,101,Appalachian State,100
Bucknell,79,Lafayette,67
Appalachian State,100,Georgia Southern,101
Alabama State,72,Alcorn State,77
Alcorn State,77,Alabama State,72
Lafayette,67,Bucknell,79
Green Bay,115,Detroit Mercy,108
Hampton,62,South Carolina State,67
Detroit Mercy,108,Green Bay,115
Delaware State,57,North Carolina A&T,55
North Carolina A&T,55,Delaware State,57
Central Arkansas,83,New Orleans,94
Southern,73,Alabama A&M,52
Lamar,52,Stephen F. Austin,86
Alabama A&M,52,Southern,73
Abilene Christian,51,Sam Houston State,72
Sam Houston State,72,Abilene Christian,51
Stephen F. Austin,86,Lamar,52
Texas Southern,78,Arkansas-Pine Bluff,49
Furman,68,Virginia Military Institute,56
Arkansas-Pine Bluff,49,Texas Southern,78
Maine,54,Stony Brook,81
Stony Brook,81,Maine,54
Norfolk State,92,Savannah State,73
Savannah State,73,Norfolk State,92
Northwestern State,88,Nicholls State,80
New Orleans,94,Central Arkansas,83
Nicholls State,80,Northwestern State,88
Ohio State,66,Penn State,46
Davidson,78,Richmond,70
Richmond,70,Davidson,78
Prairie View,73,Mississippi Valley State,76
Penn State,46,Ohio State,66
Mississippi Valley State,76,Prairie View,73
Virginia Military Institute,56,Furman,68
Bethune-Cookman,68,Howard,70
Howard,70,Bethune-Cookman,68
Drake,64,Illinois State,76
Creighton,73,Georgetown,74
Georgetown,74,Creighton,73
Wyoming,60,Fresno State,71
Illinois State,76,Drake,64
Louisiana State,89,Georgia,85
Central Michigan,68,Miami (OH),51
Miami (OH),51,Central Michigan,68
Eastern Michigan,58,Kent State,73
Kent State,73,Eastern Michigan,58
Georgia,85,Louisiana State,89
Tennessee,57,Alabama,63
Boston College,62,Florida State,72
Florida State,72,Boston College,62
Alabama,63,Tennessee,57
Siena,82,Niagara,70
Akron,76,Northern Illinois,66
Northern Illinois,66,Akron,76
Duquesne,87,La Salle,60
La Salle,60,Duquesne,87
Fresno State,71,Wyoming,60
Memphis,97,Central Florida,86
Ball State,64,Buffalo,76
Buffalo,76,Ball State,64
Central Florida,86,Memphis,97
Florida,59,Vanderbilt,60
Wisconsin,82,Indiana,79
Indiana,79,Wisconsin,82
Toledo,79,Ohio,81
South Alabama,66,Troy,58
Troy,58,South Alabama,66
Western Michigan,78,Bowling Green State,79
Wake Forest,71,Virginia,72
Virginia,72,Wake Forest,71
Vanderbilt,60,Florida,59
Bowling Green State,79,Western Michigan,78
West Virginia,70,Kansas State,55
Kansas State,55,West Virginia,70
Ohio,81,Toledo,79
Oklahoma,91,Texas Tech,67
Texas Tech,67,Oklahoma,91
Providence,68,Xavier,75
Nevada,54,San Diego State,57
San Diego State,57,Nevada,54
Niagara,70,Siena,82
Xavier,75,Providence,68
Texas Christian,54,Texas,71
Southeastern Louisiana,63,Texas A&M-Corpus Christi,73
Texas A&M-Corpus Christi,73,Southeastern Louisiana,63
Mississippi State,74,South Carolina,84
South Carolina,84,Mississippi State,74
Texas,71,Texas Christian,54
Howard,70,Bethune-Cookman,68
Drake,64,Illinois State,76
Illinois State,76,Drake,64
Creighton,73,Georgetown,74
Georgetown,74,Creighton,73
Bethune-Cookman,68,Howard,70
Eastern Michigan,58,Kent State,73
Central Michigan,68,Miami (OH),51
Miami (OH),51,Central Michigan,68
Nevada,54,San Diego State,57
Kent State,73,Eastern Michigan,58
Georgia,85,Louisiana State,89
Louisiana State,89,Georgia,85
Wyoming,60,Fresno State,71
Tennessee,57,Alabama,63
Boston College,62,Florida State,72
Florida State,72,Boston College,62
Akron,76,Northern Illinois,66
Northern Illinois,66,Akron,76
Alabama,63,Tennessee,57
Ball State,64,Buffalo,76
Duquesne,87,La Salle,60
La Salle,60,Duquesne,87
Fresno State,71,Wyoming,60
Buffalo,76,Ball State,64
Central Florida,86,Memphis,97
Memphis,97,Central Florida,86
Florida,59,Vanderbilt,60
Vanderbilt,60,Florida,59
Virginia,72,Wake Forest,71
Toledo,79,Ohio,81
South Alabama,66,Troy,58
Troy,58,South Alabama,66
Wake Forest,71,Virginia,72
Western Michigan,78,Bowling Green State,79
Indiana,79,Wisconsin,82
Wisconsin,82,Indiana,79
Kansas State,55,West Virginia,70
West Virginia,70,Kansas State,55
Bowling Green State,79,Western Michigan,78
Ohio,81,Toledo,79
Oklahoma,91,Texas Tech,67
Texas Tech,67,Oklahoma,91
Providence,68,Xavier,75
San Diego State,57,Nevada,54
Niagara,70,Siena,82
Siena,82,Niagara,70
Xavier,75,Providence,68
Texas Christian,54,Texas,71
Southeastern Louisiana,63,Texas A&M-Corpus Christi,73
Texas A&M-Corpus Christi,73,Southeastern Louisiana,63
Mississippi State,74,South Carolina,84
South Carolina,84,Mississippi State,74
Texas,71,Texas Christian,54
Albany (NY),75,Massachusetts-Lowell,63
Massachusetts-Lowell,63,Albany (NY),75
Arkansas,74,Texas A&M,71
Florida Gulf Coast,69,Jacksonville,78
Murray State,75,Eastern Kentucky,71
Eastern Kentucky,71,Murray State,75
Binghamton,66,Maryland-Baltimore County,57
Maryland-Baltimore County,57,Binghamton,66
Bradley,50,Northern Iowa,68
Texas A&M,71,Arkansas,74
Army,67,Boston University,76
Boston University,76,Army,67
Tulsa,66,Houston,81
Houston,81,Tulsa,66
Loyola (MD),71,Holy Cross,54
Kentucky,88,Missouri,54
Missouri State,59,Indiana State,68
Indiana State,68,Missouri State,59
Liberty,69,Gardner-Webb,55
Gardner-Webb,55,Liberty,69
Jacksonville,78,Florida Gulf Coast,69
Holy Cross,54,Loyola (MD),71
Maine,105,Hartford,100
Hartford,100,Maine,105
Northern Iowa,68,Bradley,50
San Jose State,66,Colorado State,74
Coppin State,73,North Carolina A&T,68
North Carolina A&T,68,Coppin State,73
Colorado,91,Stanford,75
Stanford,75,Colorado,91
Colorado State,74,San Jose State,66
North Carolina Central,60,Delaware State,71
East Carolina,64,Temple,61
Temple,61,East Carolina,64
Dayton,73,Saint Louis,37
Saint Louis,37,Dayton,73
Delaware State,71,North Carolina Central,60
UC-Irvine,73,Cal State Northridge,63
Cal State Fullerton,64,UC-Davis,69
UC-Davis,69,Cal State Fullerton,64
Butler,67,DePaul,53
DePaul,53,Butler,67
Cal State Northridge,63,UC-Irvine,73
Pittsburgh,60,Clemson,73
Coastal Carolina,68,North Carolina-Asheville,66
North Carolina-Asheville,66,Coastal Carolina,68
Campbell,63,High Point,73
High Point,73,Campbell,63
Clemson,73,Pittsburgh,60
Massachusetts,70,Saint Joseph's,78
Rhode Island,79,Fordham,63
Fordham,63,Rhode Island,79
St. John's (NY),60,Seton Hall,79
Seton Hall,79,St. John's (NY),60
Saint Joseph's,78,Massachusetts,70
Georgia Tech,90,North Carolina State,83
NJIT,72,Lipscomb,81
Lipscomb,81,NJIT,72
Oklahoma State,65,Baylor,69
Baylor,69,Oklahoma State,65
North Carolina State,83,Georgia Tech,90
Loyola (IL),54,Wichita State,80
Virginia Tech,83,Louisville,91
Louisville,91,Virginia Tech,83
Winthrop,97,Charleston Southern,72
Charleston Southern,72,Winthrop,97
Wichita State,80,Loyola (IL),54
South Florida,73,Tulane,60
South Carolina Upstate,75,Kennesaw State,78
Kennesaw State,78,South Carolina Upstate,75
Utah,73,University of California,64
University of California,64,Utah,73
Tulane,60,South Florida,73
New Mexico,84,Air Force,55
Stetson,60,Marquette,74
Marquette,74,Stetson,60
Radford,90,Longwood,81
Minnesota,64,Purdue,68
Rutgers,57,Michigan,68
Michigan,68,Rutgers,57
Lehigh,79,Colgate,70
Colgate,70,Lehigh,79
Missouri,54,Kentucky,88
Longwood,81,Radford,90
Sacred Heart,84,Long Island University,92
Long Island University,92,Sacred Heart,84
Nevada-Las Vegas,87,Boise State,77
Boise State,77,Nevada-Las Vegas,87
Navy,58,American,63
Air Force,55,New Mexico,84
Vermont,66,New Hampshire,50
New Hampshire,50,Vermont,66
Mississippi,80,Auburn,63
Auburn,63,Mississippi,80
Purdue,68,Minnesota,64
American,63,Navy,58
Morehead State,75,Austin Peay,65
Austin Peay,65,Morehead State,75
Richmond,98,George Washington,90
George Washington,90,Richmond,98
Western Carolina,60,Furman,62
Gonzaga,84,Santa Clara,67
Grand Canyon,70,Cal State Bakersfield,64
Cal State Bakersfield,64,Grand Canyon,70
Santa Clara,67,Gonzaga,84
Florida Atlantic,66,Old Dominion,78
Saint Francis (PA),82,Fairleigh Dickinson,86
Fairleigh Dickinson,86,Saint Francis (PA),82
Old Dominion,78,Florida Atlantic,66
Furman,62,Western Carolina,60
Florida International,69,Charlotte,72
Charlotte,72,Florida International,69
Elon,64,Hofstra,66
Belmont,72,Jacksonville State,63
Youngstown State,82,Illinois-Chicago,78
Illinois-Chicago,78,Youngstown State,82
Jacksonville State,63,Belmont,72
UC-Santa Barbara,70,Long Beach State,80
North Carolina-Wilmington,78,James Madison,73
James Madison,73,North Carolina-Wilmington,78
Sacramento State,65,Idaho,63
Idaho,63,Sacramento State,65
Hofstra,66,Elon,64
Idaho State,87,Southern Utah,68
Ohio State,68,Illinois,63
Illinois,63,Ohio State,68
Southern Utah,68,Idaho State,87
Portland State,83,Eastern Washington,112
Loyola Marymount,62,Brigham Young,87
Brigham Young,87,Loyola Marymount,62
Georgia State,69,Arkansas State,75
Cal Poly,68,UC-Riverside,72
Central Connecticut State,78,Bryant,67
Bryant,67,Central Connecticut State,78
UC-Riverside,72,Cal Poly,68
Arizona State,86,Oregon State,68
Oregon,83,Arizona,75
Arizona,75,Oregon,83
Oregon State,68,Arizona State,86
Arkansas State,75,Georgia State,69
Georgia Southern,67,Arkansas-Little Rock,80
Arkansas-Little Rock,80,Georgia Southern,67
Citadel,95,North Carolina-Greensboro,102
Drexel,70,Towson,77
South Dakota,52,Denver,66
Denver,66,South Dakota,52
Towson,77,Drexel,70
Eastern Washington,112,Portland State,83
Tennessee-Martin,74,Eastern Illinois,82
Eastern Illinois,82,Tennessee-Martin,74
Northeastern,61,College of Charleston,68
College of Charleston,68,Northeastern,61
North Carolina-Greensboro,102,Citadel,95
Cincinnati,58,Connecticut,57
William & Mary,94,Delaware,79
Delaware,79,William & Mary,94
Connecticut,57,Cincinnati,58
Notre Dame,66,Syracuse,81
Texas-El Paso,58,Southern Mississippi,71
Southern Mississippi,71,Texas-El Paso,58
Syracuse,81,Notre Dame,66
Appalachian State,75,Troy,71
Tennessee Tech,81,Tennessee State,79
Tennessee State,79,Tennessee Tech,81
Washington State,71,Southern California,81
Southern California,81,Washington State,71
South Dakota State,87,Nebraska-Omaha,76
Evansville,85,Southern Illinois,78
Southern Illinois-Edwardsville,51,Southeast Missouri State,58
Southeast Missouri State,58,Southern Illinois-Edwardsville,51
Southern Illinois,78,Evansville,85
Troy,71,Appalachian State,75
Weber State,76,Northern Arizona,66
Northern Arizona,66,Weber State,76
Wagner,64,St. Francis (NY),61
Alabama-Birmingham,62,Western Kentucky,69
Wofford,87,East Tennessee State,73
East Tennessee State,73,Wofford,87
Western Kentucky,69,Alabama-Birmingham,62
Seattle,73,Utah Valley,62
Washington,86,UCLA,84
UCLA,84,Washington,86
Utah Valley,62,Seattle,73
St. Francis (NY),61,Wagner,64
Valparaiso,77,Cleveland State,52
Cleveland State,52,Valparaiso,77
Nebraska-Omaha,76,South Dakota State,87
Marshall,82,Middle Tennessee,66
Niagara,69,Marist,66
Marist,66,Niagara,69
Middle Tennessee,66,Marshall,82
Mercer,73,Virginia Military Institute,58
Maryland,74,Iowa,68
Iowa,68,Maryland,74
Texas State,54,Louisiana-Lafayette,80
Louisiana-Lafayette,80,Texas State,54
Long Beach State,80,UC-Santa Barbara,70
Louisiana-Monroe,99,Texas-Arlington,88
Texas-San Antonio,75,Louisiana Tech,85
Louisiana Tech,85,Texas-San Antonio,75
Texas-Arlington,88,Louisiana-Monroe,99
Virginia Military Institute,58,Mercer,73
Quinnipiac,51,Monmouth,66
Monmouth,66,Quinnipiac,51
San Francisco,87,Portland,76
Rider,76,Saint Peter's,45
San Diego,65,Pepperdine,75
Pepperdine,75,San Diego,65
Saint Peter's,45,Rider,76
Michigan State,76,Northwestern,45
Robert Morris,49,Mount St. Mary's,70
Mount St. Mary's,70,Robert Morris,49
Northwestern,45,Michigan State,76
Portland,76,San Francisco,87
Oral Roberts,63,IPFW,68
IPFW,68,Oral Roberts,63
Canisius,77,Fairfield,84
Northern Kentucky,91,Detroit Mercy,83
Detroit Mercy,83,Northern Kentucky,91
Harvard,65,Cornell,77
Cornell,77,Harvard,65
Fairfield,84,Canisius,77
Columbia,77,Dartmouth,60
Princeton,83,Brown,59
Brown,59,Princeton,83
Virginia Commonwealth,79,Davidson,69
Davidson,69,Virginia Commonwealth,79
Dartmouth,60,Columbia,77
Kent State,61,Ohio,72
Wright State,63,Oakland,89
Oakland,89,Wright State,63
Yale,81,Pennsylvania,58
Pennsylvania,58,Yale,81
Ohio,72,Kent State,61
IUPUI,69,Western Illinois,67
Manhattan,56,Iona,70
Iona,70,Manhattan,56
Milwaukee,95,Green Bay,94
Green Bay,94,Milwaukee,95
Western Illinois,67,IUPUI,69
Harvard,54,Columbia,55
Columbia,55,Harvard,54
Long Beach State,78,Hawaii,64
Hawaii,64,Long Beach State,78
Norfolk State,76,Hampton,86
Hampton,86,Norfolk State,76
Hartford,60,Albany (NY),86
Albany (NY),86,Hartford,60
Holy Cross,87,Navy,80
Idaho State,88,Northern Arizona,66
Portland State,55,Idaho,56
Cleveland State,70,Illinois-Chicago,72
Northern Arizona,66,Idaho State,88
